Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
30.0	-16.8	100.0	-53.93	2257	14300	5.287107054170195e-05	0.05671990387074689	366739	6223	-25.804880142211914
30.0	-22.56	65.0	-31.68	2259	14320	5.929132080610904e-05	0.05667277856392532	367282	6223	-25.8731689453125
30.0	-12.06	75.0	-41.75	2260	14340	4.918189560851625e-05	0.05662341666591369	367856	6224	-26.28167724609375
30.0	-17.44	100.0	-52.31	2261	14360	6.0068182958533836e-05	0.056574091209901846	368434	6224	-26.321680068969727
30.0	-19.95	62.0	-26.38	2263	14380	4.589852769451115e-05	0.056527335691140976	368985	6224	-26.3165340423584
30.0	-24.25	100.0	-57.99	2264	14400	5.2399304178025986e-05	0.05647937366777016	369555	6224	-26.2443904876709
30.0	-19.02	63.0	-32.67	2271	14420	5.246873702156395e-05	0.05644278789560071	369988	6224	-26.311193466186523
30.0	-17.0	100.0	-49.84	2274	14440	4.968263435892121e-05	0.056398885595394424	370515	6224	-26.299894332885742
30.0	-22.07	64.0	-16.33	2276	14460	4.8702947001899095e-05	0.056355123573178345	371044	6224	-26.317489624023438
30.0	-27.97	73.0	-38.42	2280	14480	4.973889055831656e-05	0.056313160037202666	371554	6224	-26.201513290405273
30.0	-13.09	80.0	-47.57	2283	14500	4.9080026560816275e-05	0.05627139519785028	372065	6224	-26.35556411743164
30.0	-10.09	69.0	-43.24	2288	14520	4.771425704325526e-05	0.05623029603598082	372571	6224	-26.236392974853516
30.0	-15.19	84.0	-34.67	2291	14540	4.741084624845355e-05	0.056186604248429674	373114	6224	-26.308948516845703
30.0	-16.63	60.0	-21.62	2292	14560	4.966907448821016e-05	0.05614091558723609	373687	6224	-26.240345001220703
30.0	-20.59	80.0	-25.92	2294	14580	4.952433014439294e-05	0.056099070298516227	374214	6224	-26.278013229370117
30.0	-18.8	100.0	-33.2	2295	14600	5.059105076201975e-05	0.05605554178009905	374767	6224	-26.27650260925293
29.0	-0.32	100.0	-46.41	2297	14620	5.0719785625076814e-05	0.056011121576273186	375336	6225	-26.829578399658203
30.0	-14.43	90.0	-36.82	2300	14640	4.561092358469312e-05	0.055971504164274856	375845	6225	-26.7529354095459
30.0	-26.53	81.0	-36.22	2303	14660	4.83697303157874e-05	0.05592851553013145	376403	6225	-26.84944725036621
16.0	-0.15	100.0	-58.63	2306	14680	2.464822592462441e-05	0.0558879703719988	376932	6225	-26.88738441467285
4.0	-0.2	80.0	-32.33	2312	14700	8.644717080252511e-06	0.05585450440948063	377368	6225	-26.86220359802246
30.0	-4.44	87.0	-41.85	2312	14720	5.3768896538278334e-05	0.05581075987347187	377948	6225	-26.878952026367188
30.0	-20.11	85.0	-38.08	2316	14740	5.186181540728586e-05	0.05577318458542123	378447	6225	-26.76202964782715
30.0	-28.07	100.0	-63.37	2319	14760	4.580224432596346e-05	0.05573341505875871	378980	6225	-26.793899536132812
30.0	-20.94	100.0	-40.19	2324	14780	5.207839289601988e-05	0.0556952719574661	379494	6225	-26.784992218017578
30.0	-15.11	100.0	-49.04	2326	14800	5.257756323427767e-05	0.05565667548488705	380018	6225	-26.789474487304688
30.0	-17.4	100.0	-54.05	2328	14820	5.58876315591789e-05	0.05561665532861698	380566	6225	-26.861129760742188
30.0	-27.54	87.0	-50.07	2329	14840	5.13259130668126e-05	0.05557524548457492	381138	6225	-26.780109405517578
30.0	-15.06	100.0	-63.74	2332	14860	4.8242491315223006e-05	0.05553504031334383	381697	6225	-26.854782104492188
30.0	-22.73	100.0	-66.14	2335	14880	4.7773122787475586e-05	0.05549725485015776	382225	6225	-26.808115005493164
30.0	-24.7	100.0	-56.71	2337	14900	4.948744037807388e-05	0.055458499032460085	382771	6226	-27.3496036529541
30.0	-16.52	100.0	-46.05	2340	14920	4.4876161273618804e-05	0.05542184600875438	383290	6226	-27.27199363708496
30.0	-9.78	100.0	-58.35	2345	14940	4.5365645703541705e-05	0.05538692030415852	383787	6226	-27.358795166015625
30.0	-15.0	80.0	-32.44	2346	14960	4.632804483015907e-05	0.055348273772435654	384343	6226	-27.35178565979004
30.0	-14.73	84.0	-46.88	2350	14980	4.948777095657165e-05	0.055313290639757866	384848	6226	-27.382734298706055
13.0	-0.22	100.0	-58.83	2357	15000	2.767473856608073e-05	0.05528262878351204	385291	6226	-27.399688720703125
