Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
162000	-0.25797808098343467	60.0	0.049338145499885216	0.0	0.0	0.2050106	-9.2088615e-20	-146.6242	-1.3239205
163000	-0.26913504294469287	60.0	0.0784258785085413	0.0	0.0	0.19586645	-6.8345895e-20	-147.77728	-1.3273723
164000	-0.3236042635827673	60.0	0.12175351326248537	0.0	0.0	0.19773056	-5.126709e-20	-149.53647	-1.3443725
165000	0.0006705362261425929	48.2	0.5031655478168274	23.599999999999998	0.0	0.22053443	-3.7461052e-20	-149.73564	-1.3264818
166000	-0.3470152420596911	60.0	0.08535295327299444	0.0	0.0	0.20974466	-2.6420758e-20	-147.885	-1.2635765
167000	-0.3079458129932802	60.0	0.03949764130298145	0.0	0.0	0.20141324	-2.111953e-20	-153.45114	-1.364103
168000	-0.3513657225769391	60.0	0.1484054971842248	0.0	0.0	0.21105814	-1.5366357e-20	-153.34494	-1.3398055
169000	-0.2700339776257789	60.0	0.04789747415950008	0.0	0.0	0.21595457	-1.06544845e-20	-150.40395	-1.2544603
170000	-0.38978454730526313	60.0	0.1263353173816547	0.0	0.0	0.20815533	-8.617541e-21	-156.7634	-1.3701606
171000	-0.3363720451631173	60.0	0.0411064713270477	0.0	0.0	0.22112015	-6.225807e-21	-156.21681	-1.3368537
172000	-0.3556901768474761	60.0	0.05720212286223107	0.0	0.0	0.21990605	-4.466298e-21	-155.24039	-1.2948663
173000	-0.3760996456277582	60.0	0.09326986616417031	0.0	0.0	0.22255753	-3.4413407e-21	-158.7062	-1.3470973
174000	-0.09182496383375498	48.2	0.5485860887812855	23.599999999999998	0.0	0.20065923	-2.5833073e-21	-160.61102	-1.3659254
175000	-0.3111605903766217	60.0	0.07699142130967634	0.0	0.0	0.20425197	-1.968277e-21	-163.5145	-1.4053383
176000	-0.2738799690885584	60.0	0.06324952631415941	0.0	0.0	0.2236235	-1.2972753e-21	-157.06993	-1.2507882
177000	-0.31887404164740685	60.0	0.09655677883449673	0.0	0.0	0.20481911	-1.0141897e-21	-161.44237	-1.3206294
178000	-0.3482286252796104	60.0	0.11681228972683873	0.0	0.0	0.22816458	-7.594817e-22	-163.15958	-1.3353484
179000	-0.2818266982553337	60.0	0.09707386422037725	0.0	0.0	0.21894954	-5.652734e-22	-164.50664	-1.3423498
180000	-0.3144587479569586	60.0	0.05594360110010437	0.0	0.0	0.19086209	-4.0908976e-22	-164.0032	-1.3119057
181000	-0.24273913930078678	60.0	0.028903433415062903	0.0	0.0	0.19797511	-3.094086e-22	-166.4036	-1.3401076
182000	-0.36700689382180335	60.0	0.10570313039992245	0.0	0.0	0.19596896	-2.2187093e-22	-165.28339	-1.2977356
183000	-0.3204923203902071	60.0	0.08930379081132457	0.0	0.0	0.21629336	-1.6495633e-22	-166.53554	-1.3029221
184000	-0.24141801539387947	60.0	0.04071216469101344	0.0	0.0	0.24295647	-1.229093e-22	-167.91171	-1.3105154
185000	-0.34327784142011675	60.0	0.10306725489829587	0.0	0.0	0.23313987	-9.468937e-23	-171.60567	-1.3634225
186000	-0.22888448679486326	60.0	0.037073715584065046	0.0	0.0	0.21496081	-6.926217e-23	-171.75847	-1.3467151
187000	-0.34019392578193053	60.0	0.12066622266214262	0.0	0.0	0.23420772	-5.0615802e-23	-171.85718	-1.3291451
188000	-0.3743121084939559	60.0	0.12172846514357043	0.0	0.0	0.21607511	-3.731675e-23	-172.54341	-1.3231091
189000	-0.3944558769584422	60.0	0.12502578278804616	0.0	0.0	0.23995364	-2.8373683e-23	-175.387	-1.3584483
190000	-0.3475091683605807	60.0	0.08773222416896813	0.0	0.0	0.21013157	-2.048239e-23	-174.60272	-1.3243057
191000	-0.33999387939840436	60.0	0.09734450809537834	0.0	0.0	0.24712826	-1.5057103e-23	-175.08615	-1.3145573
192000	-0.31095688765443064	60.0	0.09461773353256135	0.0	0.0	0.21906717	-1.12894144e-23	-176.96982	-1.331259
193000	-0.3426426242658457	60.0	0.10889734124026033	0.0	0.0	0.22813031	-8.297407e-24	-177.43639	-1.3212621
194000	-0.27008365708169835	60.0	0.037513994028456184	0.0	0.0	0.22305492	-6.64192e-24	-184.17	-1.4280361
195000	-0.3309902981146135	60.0	0.056803404287101865	0.0	0.0	0.21662137	-4.6959316e-24	-181.70825	-1.3634082
196000	-0.2956102137886645	60.0	0.06664374714191128	0.0	0.0	0.22228327	-3.518719e-24	-183.59213	-1.3794923
197000	-0.3397189408739596	60.0	0.04488122766888122	0.0	0.0	0.19850183	-2.4845235e-24	-181.09955	-1.3152802
198000	-0.2868920025224145	60.0	0.07960222120520861	0.0	0.0	0.20654427	-1.8249822e-24	-181.50813	-1.3045905
199000	-0.28298119325404786	60.0	0.06555602161914033	0.0	0.0	0.22614649	-1.3985023e-24	-185.01904	-1.3501813
200000	-0.30792834333500135	60.0	0.11224469211778111	0.0	0.0	0.23191416	-1.004503e-24	-183.77847	-1.3097103
201000	-0.08725549906414135	48.2	0.5550667096592299	23.599999999999998	0.0	0.21556012	-8.008606e-25	-190.35901	-1.4097867
202000	-0.3375149259691562	60.0	0.11299492119189981	0.0	0.0	0.21028957	-5.555268e-25	-186.38766	-1.3207726
203000	-0.3399444421521559	60.0	0.12548613391096572	0.0	0.0	0.17888331	-4.3183636e-25	-191.11523	-1.3868573
204000	-0.2481779846884386	60.0	0.035574970065475525	0.0	0.0	0.21610278	-3.0114353e-25	-187.55157	-1.3060994
205000	-0.3167183859145603	60.0	0.13563040933968504	0.0	0.0	0.20645002	-2.2767283e-25	-190.07135	-1.332893
206000	-0.2815612332077223	60.0	0.06321036423444261	0.0	0.0	0.2367076	-1.7400129e-25	-193.53085	-1.3757671
207000	-0.29018346973664166	60.0	0.10924904030342628	0.0	0.0	0.23920582	-1.3066177e-25	-195.6484	-1.3949218
208000	-0.35919023967970426	60.0	0.09458211934154295	0.0	0.0	0.20345712	-9.385167e-26	-194.24106	-1.3530235
209000	-0.319545586557362	60.0	0.06554461769292003	0.0	0.0	0.20998265	-6.892828e-26	-194.60104	-1.3419081
210000	-0.25724271938184795	60.0	0.047745065326379704	0.0	0.0	0.22625248	-5.0609026e-26	-194.92615	-1.3303186
211000	-0.39492725016330643	60.0	0.10126960451884073	0.0	0.0	0.20301303	-3.8511887e-26	-198.10513	-1.3673371
212000	-0.31745564824634187	60.0	0.033642877721969056	0.0	0.0	0.20896286	-2.7824662e-26	-197.15881	-1.3342195
213000	-0.29245750745981036	60.0	0.025027676189616703	0.0	0.0	0.21218072	-2.0268627e-26	-196.86365	-1.3124027
214000	-0.33821811603444957	60.0	0.08321972119768806	0.0	0.0	0.21621014	-1.5433136e-26	-200.05986	-1.349261
215000	-0.29572954357421055	60.0	0.09710541893871377	0.0	0.0	0.21148714	-1.10875895e-26	-198.6536	-1.3090736
216000	-0.25993305439895814	60.0	0.02294347510760909	0.0	0.0	0.20749356	-8.569095e-27	-203.10654	-1.3663969
217000	-0.2628236735045633	60.0	0.11488973654241745	0.0	0.0	0.20283584	-6.6567465e-27	-208.17432	-1.4333022
218000	-0.2766767283270631	60.0	0.059715593568045754	0.0	0.0	0.22279477	-4.2439134e-27	-197.0481	-1.2337902
219000	-0.3731952319013743	60.0	0.13855028729186086	0.0	0.0	0.22884578	-3.3444683e-27	-202.88217	-1.3131926
220000	-0.30226860042430986	60.0	0.046345104463636	0.0	0.0	0.22019821	-2.447964e-27	-202.95636	-1.2982137
221000	-0.3421631394796688	60.0	0.10627285793492615	0.0	0.0	0.20203462	-1.8400104e-27	-205.14333	-1.317565
222000	-0.2587318364138086	60.0	0.0643829777915965	0.0	0.0	0.21999447	-1.38413205e-27	-207.4339	-1.3383908
223000	-0.3756078963197056	60.0	0.14757725494765056	0.0	0.0	0.20477158	-1.0474963e-27	-210.28427	-1.3679742
224000	-0.24316695443212827	60.0	0.05368277973961867	0.0	0.0	0.20212477	-7.7701167e-28	-211.42986	-1.3701147
225000	-0.27404467750846306	60.0	0.060399380025560535	0.0	0.0	0.21402584	-5.576727e-28	-209.77489	-1.327805
226000	-0.3332020564329612	60.0	0.05555549700250516	0.0	0.0	0.19963405	-4.1214626e-28	-210.61699	-1.3253114
227000	-0.29104163246442777	60.0	0.08513799118564631	0.0	0.0	0.24466139	-3.007375e-28	-210.36894	-1.3057243
228000	-0.24996530160559466	60.0	0.059745447205003965	0.0	0.0	0.21835464	-2.4317485e-28	-219.0267	-1.425607
229000	-0.31691155309837965	60.0	0.10467632908915565	0.0	0.0	0.17776948	-1.7043241e-28	-214.97289	-1.3465853
230000	-0.30268596538234094	60.0	0.06556929791431484	0.0	0.0	0.21249609	-1.2971097e-28	-218.15157	-1.3803962
231000	-0.29453961508644044	60.0	0.07081705738119214	0.0	0.0	0.22252637	-9.110194e-29	-214.32263	-1.3058102
232000	-0.35994313020160484	60.0	0.06996593242609024	0.0	0.0	0.19479805	-7.0339217e-29	-218.6984	-1.3578825
