Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
60.0	-16.0	63.0	-27.73	5370	14320	8.923368081034228e-05	0.05021106510248436	643477	6355	-29.70267105102539
60.0	-30.76	32.0	-8.39	5376	14340	9.334132262353618e-05	0.05020842757701803	644463	6355	-29.772510528564453
60.0	-21.1	61.0	-21.56	5382	14360	9.00914077971307e-05	0.05020593109621964	645407	6356	-30.072019577026367
60.0	-18.25	50.0	-15.6	5390	14380	8.622266984284339e-05	0.050203609537619064	646294	6356	-30.10292625427246
41.0	-0.35	100.0	-31.88	5398	14400	5.776398711734348e-05	0.050201278924152104	647195	6356	-30.07464599609375
60.0	-22.05	80.0	-43.56	5404	14420	8.995571017430658e-05	0.050198910331652774	648122	6356	-30.080642700195312
60.0	-24.69	100.0	-23.7	5408	14440	8.979322507440879e-05	0.05019617441352649	649210	6356	-30.134674072265625
14.0	-0.26	80.0	-32.43	5417	14460	1.7909950900044843e-05	0.05019394102702947	650106	6356	-30.075973510742188
2.0	-0.05	57.0	-17.26	5424	14480	2.4032691565666408e-06	0.05019181696853265	650967	6356	-30.000417709350586
32.0	-0.46	55.0	-15.63	5431	14500	5.2537967418802194e-05	0.050189642672128464	651859	6356	-30.091018676757812
60.0	-31.79	82.0	-17.72	5440	14520	8.62275273346704e-05	0.05018766184163008	652679	6357	-30.353788375854492
60.0	-30.17	49.0	-18.06	5451	14540	8.785150729970394e-05	0.05018569705855532	653501	6357	-30.35028648376465
60.0	-21.3	100.0	-29.72	5456	14560	8.467727310054905e-05	0.050183076505527	654618	6357	-30.418237686157227
60.0	-18.02	81.0	-39.22	5463	14580	8.965800982607408e-05	0.05018078647314197	655605	6357	-30.408756256103516
35.0	-0.32	100.0	-37.22	5473	14600	4.81094726144451e-05	0.05017861660343202	656551	6357	-30.36783218383789
24.0	-0.41	56.0	-17.79	5477	14620	3.2184551254669064e-05	0.05017639779234909	657531	6357	-30.32173728942871
60.0	-20.98	85.0	-39.34	5481	14640	8.579129404057571e-05	0.050174141228573534	658541	6357	-30.370237350463867
39.0	-0.62	48.0	-16.77	5492	14660	5.598188585018559e-05	0.05017255294699324	659254	6357	-30.3594970703125
60.0	-14.52	100.0	-45.4	5498	14680	8.811330275574562e-05	0.050170375381376316	660250	6358	-30.710041046142578
27.0	-0.3	67.0	-25.16	5504	14700	4.1649990341290325e-05	0.05016826104764788	661229	6358	-30.702062606811523
60.0	-22.32	73.0	-22.72	5513	14720	8.757344406584034e-05	0.050166328812684825	662133	6358	-30.6889705657959
60.0	-17.34	100.0	-43.3	5520	14740	9.363448118419465e-05	0.05016431603702507	663087	6358	-30.724536895751953
60.0	-27.78	100.0	-39.51	5529	14760	9.261219482111737e-05	0.05016257332462632	663920	6358	-30.718488693237305
14.0	-0.43	52.0	-18.42	5540	14780	1.695044792392096e-05	0.05016082697995602	664764	6358	-30.76997184753418
40.0	-0.29	84.0	-28.26	5546	14800	6.005148629884462e-05	0.05015879143767982	665763	6358	-30.681243896484375
60.0	-28.23	47.0	-11.65	5553	14820	8.793317998147365e-05	0.05015688556095778	666709	6358	-30.723825454711914
60.0	-22.46	100.0	-34.07	5561	14840	8.186675467581119e-05	0.05015516151838686	667573	6359	-30.9867000579834
60.0	-18.37	49.0	-10.49	5568	14860	8.84729471373526e-05	0.05015345258525543	668439	6359	-30.93562889099121
60.0	-15.46	62.0	-22.14	5573	14880	8.701581147409254e-05	0.05015146871901266	669460	6359	-30.939910888671875
60.0	-26.53	80.0	-29.32	5582	14900	8.89024798502058e-05	0.05014990160743998	670272	6359	-31.0225772857666
60.0	-29.56	80.0	-33.91	5593	14920	8.656588700118078e-05	0.05014848242906783	671013	6359	-30.997610092163086
60.0	-23.52	100.0	-43.78	5601	14940	8.389952990265096e-05	0.05014698846708054	671802	6359	-30.99228286743164
11.0	-0.44	35.0	-12.76	5609	14960	1.6624771337458158e-05	0.05014554773791949	672570	6359	-30.95297622680664
60.0	-20.15	81.0	-29.98	5616	14980	8.214540252379963e-05	0.05014358707253993	673635	6359	-30.968765258789062
60.0	-19.56	100.0	-48.65	5622	15000	8.422331809997558e-05	0.05014176795885801	674635	6359	-31.008264541625977
